Signal Id,SignalGrowth,Trades,ProfitTrades%,ProfitTrades,LossTrades%,LossTrades,SharpeRatio,RecoveryFactor,ProfitFactor,ExpectedPayoff,MonthlyGrowth,AlgoTrading
1232864,182.26,603,72.47097844,437,27.52902156,166,0.16,4.99,2.98,6.21,10.57,99
1733248,94.9,248,72.17741935,179,27.82258065,69,0.25,4.97,2.87,5.67,7.43,100
1880422,30.34,161,62.11180124,100,37.88819876,61,0.21,4.96,2.11,7.5,11.82,100
1833588,134.03,940,72.23404255,679,27.76595745,261,0.08,4.95,1.5,18.99,24.55,99
1932484,11.86,1945,58.76606684,1143,41.23393316,802,0.06,4.95,1.38,7.75,0.14,0
1368784,1714.22,1901,74.96054708,1425,25.03945292,476,0.13,4.94,1.35,0.66,-2.23,95
1887921,66.87,2194,69.69006381,1529,30.30993619,665,0.05,4.93,1.71,2.13,37.1,99
1887921,66.87,2194,69.69006381,1529,30.30993619,665,0.05,4.93,1.71,2.13,37.1,99
810657,234.57,33691,82.81440147,27901,17.18559853,5790,0.02,4.91,1.12,1.43,2.27,99
1811855,48.22,1083,64.08125577,694,35.91874423,389,0.11,4.91,2.03,2.23,7.27,99
1866296,13.38,132,68.18181818,90,31.81818182,42,0.34,4.89,2.85,1.01,4.54,96
1803247,76.44,453,83.88520971,380,16.11479029,73,0.13,4.87,1.99,42.19,11.28,100
1870004,58.66,349,53.86819484,188,46.13180516,161,0.09,4.87,2.57,8.26,-0.65,86
1913474,5.44,85,76.47058824,65,23.52941176,20,0.34,4.87,2.47,4.8,5.44,97
1694912,737.9,3487,71.37940923,2489,28.62059077,998,0.11,4.86,1.21,0.89,0.16,98
1379486,132.17,540,64.44444444,348,35.55555556,192,0.14,4.84,1.3,5.25,5.31,0
1923639,65.1,338,76.92307692,260,23.07692308,78,0.22,4.83,2.04,0.96,65.1,100
1941103,2.29,63,61.9047619,39,38.0952381,24,0.25,4.83,2.02,1.61,2.29,100
1894534,97.18,93,33.33333333,31,66.66666667,62,0.18,4.82,2.3,1.9,30.42,0
1887149,45.14,698,37.82234957,264,62.17765043,434,0.07,4.81,2.08,2.39,20.47,94
1594078,262.71,1993,76.86904165,1532,23.13095835,461,0.23,4.8,1.95,2.01,9.99,0
1927180,8.56,119,68.90756303,82,31.09243697,37,0.19,4.77,2.23,12.08,8.56,100
1747801,39.38,402,82.58706468,332,17.41293532,70,0.17,4.76,1.52,0.49,-0.72,87
1798124,144.46,570,72.10526316,411,27.89473684,159,0.17,4.75,2.11,1.7,4.32,84
1928004,79.13,120,80,96,20,24,0.22,4.73,1.94,0.66,24.71,0
1930269,4.52,65,58.46153846,38,41.53846154,27,0.27,4.71,2.33,10.43,4.52,100
1762590,283.4,741,66.9365722,496,33.0634278,245,0.11,4.7,1.67,2.9,11.31,46
1824591,227.3,270,78.88888889,213,21.11111111,57,0.18,4.7,2.29,6.33,5.57,90
1848767,180.28,7985,61.22730119,4889,38.77269881,3096,0.14,4.68,1.6,10.79,10.15,99
1528382,127.43,6371,67.02244546,4270,32.97755454,2101,0.09,4.68,1.32,0.21,0.18,100
1830166,32.11,256,71.09375,182,28.90625,74,0.19,4.68,1.64,1.03,7.93,97
1463825,111.04,14757,71.2272142,10511,28.7727858,4246,0.03,4.67,1.76,3.3,1.43,99
1930533,10.93,54,74.07407407,40,25.92592593,14,0.3,4.67,2.68,1.58,10.93,100
1929090,36.44,426,52.81690141,225,47.18309859,201,0.11,4.65,1.38,0.83,36.44,100
1745851,40.62,261,65.13409962,170,34.86590038,91,0.2,4.62,2.17,3.15,4.63,98
1876794,776.8,135,46.66666667,63,53.33333333,72,0.28,4.6,1.92,3.92,101.49,0
1775340,204.99,86,77.90697674,67,22.09302326,19,0.26,4.59,2.64,2.34,-4.64,0
1556907,120.73,1660,69.81927711,1159,30.18072289,501,0.13,4.59,1.38,0.39,17.69,81
1774608,67.46,2014,77.1102284,1553,22.8897716,461,0.18,4.57,1.98,1.56,2.35,98
1742312,34.18,417,63.54916067,265,36.45083933,152,0.1,4.57,1.47,0.7,4.32,98
1863393,149.6,92,53.26086957,49,46.73913043,43,0.25,4.56,2.45,5.56,57.3,0
1392107,145.53,1553,84.99678042,1320,15.00321958,233,0.09,4.56,1.37,0.24,-6.77,100
1779295,39.89,2171,68.58590511,1489,31.41409489,682,0.05,4.55,1.45,1.5,1.16,93
1567370,783.86,12488,72.29340167,9028,27.70659833,3460,0.05,4.54,1.49,0.23,54.27,99
1684303,146.9,302,50.99337748,154,49.00662252,148,0.18,4.54,1.35,0.1,12.15,100
1931424,78.53,274,79.5620438,218,20.4379562,56,0.3,4.54,4.05,5.28,41.28,69
1943312,9.81,231,69.6969697,161,30.3030303,70,0.2,4.52,2.95,41.96,9.81,0
1831749,447.96,210,68.0952381,143,31.9047619,67,0.12,4.5,2.32,7.43,61.08,76
1910024,24.54,20,85,17,15,3,0.71,4.5,3.79,6.15,16.58,0
1527809,123.17,1582,72.37673831,1145,27.62326169,437,0.07,4.46,1.52,4.54,13.25,90
1861940,26.21,108,67.59259259,73,32.40740741,35,0.22,4.45,1.96,4.83,16.39,99
1816589,22.05,165,50.3030303,83,49.6969697,82,0.19,4.45,1.42,0.03,6.13,100
1925161,19.62,250,52.4,131,47.6,119,0.14,4.45,1.77,0.79,19.62,100
1735949,103.25,1980,83.08080808,1645,16.91919192,335,0.26,4.42,2.26,1.82,-0.29,97
1910314,15.61,43,79.06976744,34,20.93023256,9,0.3,4.41,2.36,3.63,9.8,93
951062,1224.71,6636,65.22001206,4328,34.77998794,2308,0.09,4.4,1.25,0.26,3.3,99
1901223,22.27,687,74.52692868,512,25.47307132,175,0.21,4.4,1.8,0.75,8.09,100
1901223,22.27,687,74.52692868,512,25.47307132,175,0.21,4.4,1.8,0.75,8.09,100
1903888,16.91,61,72.13114754,44,27.86885246,17,0.28,4.4,3.98,46.19,11.54,96
1903888,16.91,61,72.13114754,44,27.86885246,17,0.28,4.4,3.98,46.19,11.54,96
1832604,25.79,268,69.02985075,185,30.97014925,83,0.13,4.35,1.64,7.76,6.81,91
1942009,4.56,169,73.37278107,124,26.62721893,45,0.12,4.33,2.02,2.7,4.56,98
1943380,7.83,21,76.19047619,16,23.80952381,5,0.65,4.31,3.66,37.27,7.83,100
1896793,28.57,76,63.15789474,48,36.84210526,28,0.3,4.28,1.39,3.35,9.96,0
1400484,320.21,7575,51.81518152,3925,48.18481848,3650,0.04,4.26,1.08,2.83,-9.63,34
1460456,163.15,201,72.13930348,145,27.86069652,56,0.21,4.24,1.6,0.3,5.81,99
1855741,36.73,62,80.64516129,50,19.35483871,12,0.43,4.24,3.07,0.59,5.46,3
1768008,103.02,872,90.82568807,792,9.174311927,80,0.12,4.23,3.33,3.55,7.78,0
1395342,76.72,10950,64.69406393,7084,35.30593607,3866,0.04,4.23,1.16,0.87,-16.55,99
1892142,105.21,101,70.2970297,71,29.7029703,30,0.3,4.22,2.83,820.97,36.88,0
1730652,26.97,771,82.36057069,635,17.63942931,136,0.06,4.22,1.58,4.04,5.08,100
1868168,100.49,1722,74.56445993,1284,25.43554007,438,0.07,4.21,1.47,1.6,15.67,99
1895411,7.05,667,19.04047976,127,80.95952024,540,0.11,4.21,2.23,94.01,2.86,100
1705729,90.97,689,65.31204644,450,34.68795356,239,0.14,4.2,1.58,1.35,10.56,100
1915298,5.76,19,73.68421053,14,26.31578947,5,0.37,4.2,3.27,3.03,5.51,100
1765169,248.6,1697,77.31290513,1312,22.68709487,385,0.07,4.17,1.65,0.74,10.81,60
1921719,3.19,79,55.69620253,44,44.30379747,35,0.33,4.17,3.07,2.83,2.89,68
1921719,3.19,79,55.69620253,44,44.30379747,35,0.33,4.17,3.07,2.83,2.89,68
1769128,312.03,1326,74.35897436,986,25.64102564,340,0.11,4.15,1.79,2.35,23.65,90
1349944,285.72,2682,49.58985831,1330,50.41014169,1352,0.05,4.15,1.18,1.4,-8.14,99
1598419,647.23,470,64.04255319,301,35.95744681,169,0.12,4.14,1.74,25.65,4.46,1
1352590,713.49,9958,67.43321952,6715,32.56678048,3243,0.04,4.13,1.23,2.02,-2.47,98
1894062,43.13,138,55.79710145,77,44.20289855,61,0.3,4.13,2.02,6.36,-0.75,100
1473495,251.53,1181,57.57832345,680,42.42167655,501,0.14,4.12,1.36,1.45,3.17,100
1769600,16.7,360,69.72222222,251,30.27777778,109,0.15,4.1,1.65,0.48,1.07,100
1833583,114.92,102,50.98039216,52,49.01960784,50,0.2,4.09,2.48,0.56,39.19,0
1879734,3.88,12,83.33333333,10,16.66666667,2,0.73,4.08,5.08,3.24,2.86,100
1340517,66.29,24931,76.40287193,19048,23.59712807,5883,0.02,4.06,1.39,1.73,3.17,99
1772347,32.4,285,68.42105263,195,31.57894737,90,0.22,4.06,1.71,0.55,6.99,86
1791949,844.72,3025,54.24793388,1641,45.75206612,1384,0.06,4.05,1.3,1.09,13.68,98
1821958,27.04,354,70.05649718,248,29.94350282,106,0.13,4.05,1.55,0.49,6.14,100
1332133,78.34,227,73.1277533,166,26.8722467,61,0.13,4.03,2,27.51,8.7,100
1906113,21.11,196,60.20408163,118,39.79591837,78,0.2,4.03,2.68,1.88,16.23,100
1067812,198.52,468,73.07692308,342,26.92307692,126,0.22,4.02,1.78,0.26,1.53,99
1919476,6.44,78,75.64102564,59,24.35897436,19,0.27,4.02,2.09,1.65,6.44,93
1940140,1.29,233,90.12875536,210,9.871244635,23,0.23,4.02,2.7,0.56,1.29,99
1923477,12.21,105,75.23809524,79,24.76190476,26,0.32,4,3.87,11.63,12.21,0
1793829,74.85,1336,55.08982036,736,44.91017964,600,0.05,3.98,1.17,4.42,8.61,0
1930330,15.46,28,85.71428571,24,14.28571429,4,0.54,3.98,4.31,0.41,15.46,0
1835797,61.71,315,76.50793651,241,23.49206349,74,0.12,3.94,1.83,4.71,14.41,0
1915317,3.62,90,74.44444444,67,25.55555556,23,0.26,3.94,2.25,20.73,0.84,66
1879762,8.13,290,54.48275862,158,45.51724138,132,0.12,3.92,1.88,11.21,2.83,86
1759278,177.85,1829,77.2006561,1412,22.7993439,417,0.06,3.89,1.47,3.18,34.02,99
1765418,80.16,595,70.42016807,419,29.57983193,176,0.14,3.89,1.53,1.35,5.42,98
1747476,218.38,2465,79.22920892,1953,20.77079108,512,0.04,3.88,1.93,2.85,19.01,95
1918696,103.7,1356,64.5280236,875,35.4719764,481,0.11,3.88,1.35,1.09,5.77,0
1899592,117.92,9372,46.38284251,4347,53.61715749,5025,0.06,3.85,1.27,12.58,23.98,99
1844777,38.04,393,65.64885496,258,34.35114504,135,0.15,3.85,1.66,1.45,7.76,96
1786133,125.8,771,80.15564202,618,19.84435798,153,0.22,3.83,1.79,0.14,45.75,97
1570253,61.04,1294,76.19783617,986,23.80216383,308,0.09,3.83,1.63,25.43,2.85,96
1926720,21.77,614,58.63192182,360,41.36807818,254,0.18,3.83,1.84,1.65,22.33,0
1926720,21.77,614,58.63192182,360,41.36807818,254,0.18,3.83,1.84,1.65,22.33,0
1856049,525.11,541,75.97042514,411,24.02957486,130,0.09,3.81,1.65,32.95,31.34,1
1869110,75.5,477,95.17819706,454,4.821802935,23,0.17,3.78,2.41,1.58,20.92,0
1884428,18.61,229,61.5720524,141,38.4279476,88,0.29,3.78,2.29,202.01,7.5,36
1831042,32.24,1310,74.1221374,971,25.8778626,339,0.15,3.77,1.61,0.56,4.94,100
1933014,12.05,420,81.42857143,342,18.57142857,78,0.15,3.77,2.25,42.17,1.64,0
1913999,9.3,85,78.82352941,67,21.17647059,18,0.24,3.77,3.15,0.66,7.19,100
1176110,270.92,462,69.91341991,323,30.08658009,139,0.12,3.76,1.44,2.36,1.46,86
1705129,60.94,444,65.09009009,289,34.90990991,155,0.12,3.76,1.52,0.69,5,95
1783125,30.26,819,64.46886447,528,35.53113553,291,0.19,3.76,1.99,0.59,2.33,100
1791253,99.46,357,75.6302521,270,24.3697479,87,0.15,3.75,1.96,10.76,8.92,100
1836911,15.03,364,65.65934066,239,34.34065934,125,0.16,3.74,1.67,0.83,2.92,100
1917191,21.51,431,75.63805104,326,24.36194896,105,0.13,3.71,2.07,0.94,12.48,99
1793027,40.5,832,75.36057692,627,24.63942308,205,0.08,3.7,1.4,1.1,11.16,0
1725375,1180.02,1490,73.48993289,1095,26.51006711,395,0.11,3.68,1.65,2.42,11.66,0
1823865,29.54,420,85.71428571,360,14.28571429,60,0.09,3.68,1.65,0.81,7.69,98
1937895,20.75,1391,53.48670022,744,46.51329978,647,0.07,3.68,1.28,1.4,4.99,81
1865690,40.3,58,63.79310345,37,36.20689655,21,0.36,3.66,2.4,3.01,5.5,100
1059619,415.74,2661,67.11762495,1786,32.88237505,875,0.13,3.65,1.67,2.9,0.22,99
1935233,15.2,840,59.04761905,496,40.95238095,344,0.08,3.64,1.46,0.97,7.16,100
1930457,14.47,284,80.28169014,228,19.71830986,56,0.15,3.64,2.66,0.19,14.47,89
956328,381.78,3271,71.26261082,2331,28.73738918,940,0.07,3.63,1.23,0.12,8.98,99
1831864,70.61,569,74.69244288,425,25.30755712,144,0.08,3.62,1.6,1,8.45,100
1774504,61.91,4447,73.44277041,3266,26.55722959,1181,0.05,3.6,1.29,2.43,-7.41,97
1743580,44.56,436,78.89908257,344,21.10091743,92,0.13,3.6,1.76,1.02,4.57,100
1928909,12.14,18,66.66666667,12,33.33333333,6,0.4,3.6,2.34,0.67,12.14,100
1620740,342.13,1468,63.07901907,926,36.92098093,542,0.07,3.59,1.24,0.46,4.05,0
1825005,129.02,1347,72.30883445,974,27.69116555,373,0.18,3.59,1.71,0.99,28.09,97
1885158,45.2,321,79.75077882,256,20.24922118,65,0.12,3.59,1.4,0.25,25.46,98
1395432,115.15,694,72.47838617,503,27.52161383,191,0.09,3.58,1.44,0.59,-6.82,99
1852765,134.59,243,76.54320988,186,23.45679012,57,0.18,3.57,1.86,2.64,-3.64,92
1080741,61,1743,67.35513483,1174,32.64486517,569,0.11,3.57,1.39,1.77,-3.31,93
1647478,24.67,993,72.10473313,716,27.89526687,277,0.11,3.56,1.57,4.57,2.64,91
1808069,101.94,378,83.06878307,314,16.93121693,64,0.28,3.55,2.7,41.89,7.52,45
1625519,72.64,640,72.96875,467,27.03125,173,0.1,3.55,1.6,4.54,2.7,99
1937033,17.41,2455,40.36659878,991,59.63340122,1464,0.05,3.55,1.3,0.17,17.41,93
1334849,2393.06,798,75.93984962,606,24.06015038,192,0.16,3.53,1.65,0.85,31.55,99
1684300,236.56,517,51.64410058,267,48.35589942,250,0.17,3.53,1.32,0.09,7.46,100
1855569,53.52,44,90.90909091,40,9.090909091,4,0.28,3.52,2.75,1.32,12.99,95
1895432,21.85,49,63.26530612,31,36.73469388,18,0.35,3.52,1.52,4.69,9.51,0
1908940,54.25,334,77.84431138,260,22.15568862,74,0.11,3.51,1.37,0.51,27.43,16
1927887,14.01,300,53,159,47,141,0.08,3.49,1.25,1.39,11.71,100
1855684,174.99,606,85.31353135,517,14.68646865,89,0.11,3.48,1.83,4.22,33.19,59
1875442,87.47,110,58.18181818,64,41.81818182,46,0.32,3.47,2.62,13.55,25.37,59
1785934,620.69,200,86.5,173,13.5,27,0.23,3.46,1.72,23.62,94.77,100
1658102,122.3,125,96.8,121,3.2,4,0.23,3.45,2.72,1.96,24.81,100
1838921,193.57,584,77.2260274,451,22.7739726,133,0.18,3.44,1.95,2.8,20.71,93
1434198,130.05,5198,57.19507503,2973,42.80492497,2225,0.07,3.44,1.22,12.55,-3.79,86
1696414,25.62,3627,68.29335539,2477,31.70664461,1150,0.12,3.44,1.88,1.5,7.36,96
1773532,10.8,1018,68.95874263,702,31.04125737,316,0.07,3.44,1.38,0.66,-57.27,86
1903969,4.86,125,75.2,94,24.8,31,0.56,3.41,3.06,6.26,1.17,0
1789589,90.56,1276,75.86206897,968,24.13793103,308,0.08,3.4,1.64,6.38,1.93,100
1734270,45.82,253,77.86561265,197,22.13438735,56,0.13,3.4,1.59,1.05,-40.69,98
1926596,4.7,18,77.77777778,14,22.22222222,4,0.32,3.4,2.31,7.98,1.47,88
1826332,76.57,214,80.8411215,173,19.1588785,41,0.31,3.39,2.34,1.76,14.76,100
1745313,38.3,231,78.78787879,182,21.21212121,49,0.36,3.38,2.03,0.33,3.22,100
1838479,33.5,1189,71.57275021,851,28.42724979,338,0.21,3.38,2.21,333.57,4.07,0
1904592,469.14,1849,76.25743645,1410,23.74256355,439,0.07,3.37,1.33,0.56,23.58,24
1507561,438.94,99,43.43434343,43,56.56565657,56,0.2,3.36,1.51,6.65,-4.96,0
1468016,85.08,2420,81.81818182,1980,18.18181818,440,0.07,3.36,1.36,0.85,-5.02,100
1879766,17.72,616,75.48701299,465,24.51298701,151,0.19,3.34,1.93,28.34,1.59,99
1831201,350.33,609,89.4909688,545,10.5090312,64,0.28,3.33,2.53,6.52,11.7,0
951901,1083,3222,84.85412787,2734,15.14587213,488,0.08,3.32,1.52,2.74,7.41,0
843451,687.37,1121,70.38358608,789,29.61641392,332,0.12,3.32,1.47,2.29,4.95,100
1708098,93.04,337,58.45697329,197,41.54302671,140,0.16,3.27,1.58,0.96,6.33,100
1832677,76.4,2103,70.51830718,1483,29.48169282,620,0.05,3.26,1.87,3.72,5.73,98
1922587,1.82,18,72.22222222,13,27.77777778,5,0.52,3.25,4,1.01,1.82,100
1771966,88.9,809,64.64771323,523,35.35228677,286,0.16,3.23,1.77,1.76,4.34,100
1884698,24.93,202,80.1980198,162,19.8019802,40,0.21,3.22,1.36,1.22,5.77,97
1820783,39.57,313,70.28753994,220,29.71246006,93,0.12,3.21,1.63,0.5,5.78,100
1750469,78.67,2612,68.56814701,1791,31.43185299,821,0.04,3.2,1.43,1.04,13.7,98
1593203,751.46,2337,71.50192555,1671,28.49807445,666,0.16,3.19,2.35,2.69,3.55,90
1836071,558.4,164,54.87804878,90,45.12195122,74,0.12,3.18,2,4.31,132.97,0
1900471,15.07,558,58.2437276,325,41.7562724,233,0.11,3.18,1.28,2.58,0.99,0
1598467,709.91,1247,71.77225341,895,28.22774659,352,0.17,3.17,2.31,2.94,0.77,98
1764505,89.87,221,48.86877828,108,51.13122172,113,0.15,3.17,1.28,0.08,25.33,100
1894941,43.07,174,78.16091954,136,21.83908046,38,0.13,3.16,1.97,1.66,19.57,85
1787401,128.27,548,76.82481752,421,23.17518248,127,0.12,3.15,1.71,0.07,6.3,99
1885130,46.46,1135,51.10132159,580,48.89867841,555,0.05,3.14,1.2,0.41,7.04,100
1298022,500.73,11425,74.65207877,8529,25.34792123,2896,0.05,3.13,1.29,0.9,11.25,96
1749066,79.58,1093,77.40164684,846,22.59835316,247,0.06,3.13,1.29,0.33,0.57,99
1734127,111.15,1466,78.30832196,1148,21.69167804,318,0.09,3.12,1.33,1.66,-4.6,99
1900982,18.86,48,62.5,30,37.5,18,0.33,3.11,1.46,4.24,9.39,0
1879578,72.61,176,81.81818182,144,18.18181818,32,0.15,3.06,1.82,2.06,23.8,97
1805983,127,492,78.04878049,384,21.95121951,108,0.18,3.05,1.83,3.74,11.13,0
1842919,178.24,402,72.13930348,290,27.86069652,112,0.18,3.04,1.6,0.89,23.93,80
1774483,113.14,5499,66.72122204,3669,33.27877796,1830,0.09,3.03,1.25,1.12,-8.18,99
1794386,151.71,1848,75.32467532,1392,24.67532468,456,0.08,3.02,1.4,2.85,4.54,99
1639146,53.14,680,73.38235294,499,26.61764706,181,0.1,3.01,1.5,6.07,6.53,93
1747314,49.91,4183,57.51852737,2406,42.48147263,1777,0.1,3.01,1.41,11.18,-11.42,98
1917344,327.01,308,65.25974026,201,34.74025974,107,0.35,3,3,1.57,64.51,100
1538412,97.88,518,83.59073359,433,16.40926641,85,0.06,3,1.5,0.57,2.35,98
1724315,67.2,8915,66.25911385,5907,33.74088615,3008,0.03,3,1.45,0.62,3.99,0
1904339,36.68,219,67.57990868,148,32.42009132,71,0.1,3,1.38,1.57,21.45,0
1839898,98.86,354,66.10169492,234,33.89830508,120,0.11,2.99,1.41,0.28,18.72,92
1915165,69.64,446,53.3632287,238,46.6367713,208,0.12,2.99,1.39,3.12,5.05,30
1924678,46.69,58,86.20689655,50,13.79310345,8,0.34,2.99,3.47,1.28,45.36,0
1924678,46.69,58,86.20689655,50,13.79310345,8,0.34,2.99,3.47,1.28,45.36,0
1732925,192.65,1642,38.85505481,638,61.14494519,1004,0.06,2.98,1.18,0.31,-9.69,100
1935285,37.29,204,61.76470588,126,38.23529412,78,0.13,2.98,1.61,0.17,37.29,95
1904224,22.98,507,74.75345168,379,25.24654832,128,0.11,2.98,2.06,11.33,16.3,99
1932087,20.03,544,78.49264706,427,21.50735294,117,0.08,2.98,1.66,2.2,9.34,99
1871558,5.8,42,59.52380952,25,40.47619048,17,0.27,2.98,2.06,1.63,2.75,0
1734499,830.27,335,60,201,40,134,0.2,2.95,1.63,284.44,-10.95,0
871737,170.81,3237,59.03614458,1911,40.96385542,1326,0.11,2.95,1.37,7.71,4.16,0
1638287,77.83,201,93.03482587,187,6.965174129,14,0.12,2.94,1.86,0.64,9.22,100
1687550,153.57,1044,63.69731801,665,36.30268199,379,0.05,2.93,1.58,2.14,12.83,99
1674231,77.43,1122,68.62745098,770,31.37254902,352,0.07,2.93,1.82,2.84,4.15,99
1864592,2.65,67,73.13432836,49,26.86567164,18,0.28,2.92,2.52,3.94,1.4,100
1822481,68.85,335,79.10447761,265,20.89552239,70,0.13,2.9,2.06,16.62,3.45,72
1245792,53.68,732,39.3442623,288,60.6557377,444,0.11,2.88,1.28,0.72,2.01,96
1931826,22.76,180,77.77777778,140,22.22222222,40,0.14,2.88,2.84,1.26,22.76,100
980702,506.71,10382,71.69138894,7443,28.30861106,2939,0.08,2.87,1.56,2.39,7.65,99
1933664,19.57,316,69.93670886,221,30.06329114,95,0.09,2.87,1.75,12.39,19.57,99
1910095,52.65,273,75.45787546,206,24.54212454,67,0.12,2.86,1.42,0.55,27.28,21
1926066,13.88,64,54.6875,35,45.3125,29,0.17,2.86,1.73,2.33,13.88,85
1721298,92.57,121,71.07438017,86,28.92561983,35,0.19,2.85,1.7,25.63,7.26,95
1779049,15.24,336,69.94047619,235,30.05952381,101,0.18,2.85,1.71,0.55,1.66,98
1933472,0.66,26,73.07692308,19,26.92307692,7,0.28,2.85,2.35,0.61,0.66,100
1891738,137.53,225,66.66666667,150,33.33333333,75,0.2,2.83,2.03,59.8,62.22,13
1843702,13.08,368,75.27173913,277,24.72826087,91,0.11,2.83,2.14,74.01,2.29,0
1916613,57.7,1127,66.72582076,752,33.27417924,375,0.08,2.82,2.04,0.31,66.23,93
1733977,53.35,1411,72.8561304,1028,27.1438696,383,0.13,2.8,1.38,1.13,-5.83,100
1258804,41.48,907,69.68026461,632,30.31973539,275,0.13,2.8,1.32,0.77,-3.08,87
1849063,40.37,538,79.36802974,427,20.63197026,111,0.1,2.8,1.49,0.81,11.35,86
1933528,20.63,260,70.76923077,184,29.23076923,76,0.08,2.79,1.35,0.36,20.63,100
1833566,44.04,164,87.80487805,144,12.19512195,20,0.22,2.78,2.13,9.67,11.62,100
1876913,43.49,86,69.76744186,60,30.23255814,26,0.2,2.78,1.65,25.28,31.09,32
1812550,-7.84,1121,60.83853702,682,39.16146298,439,0.12,2.78,1.24,37.12,1.63,99
1936217,48.67,487,66.32443532,323,33.67556468,164,0.08,2.77,1.34,1.07,4.76,48
1667614,44.88,852,66.90140845,570,33.09859155,282,0.14,2.76,1.54,2.98,10,93
1549399,36.9,758,96.56992084,732,3.430079156,26,0.12,2.76,3.04,,1.23,0
1824997,76.67,863,69.17728853,597,30.82271147,266,0.12,2.75,1.62,0.89,45.59,97
1839365,41.59,1440,79.23611111,1141,20.76388889,299,0.24,2.75,2.83,2.89,18.11,96
1911923,59.12,893,63.15789474,564,36.84210526,329,0.09,2.74,1.39,1.74,25.74,98
1486635,506.77,205,43.90243902,90,56.09756098,115,0.15,2.73,1.46,26.34,-6.03,0
1759163,104.37,634,56.30914826,357,43.69085174,277,0.08,2.73,1.33,82.28,6.06,0
1766650,35.86,205,70.24390244,144,29.75609756,61,0.1,2.72,1.69,0.79,7.66,94
1932042,20.5,39,84.61538462,33,15.38461538,6,0.29,2.72,2.25,5.26,20.5,69
1691185,25.57,332,75.90361446,252,24.09638554,80,0.08,2.7,1.51,0.66,-2.54,96
1824481,15.75,83,81.92771084,68,18.07228916,15,0.17,2.7,1.97,3.84,1.93,100
1819124,333.49,1209,47.80810587,578,52.19189413,631,0.05,2.68,1.16,13.79,52.02,0
1815174,34.58,419,62.52983294,262,37.47016706,157,0.19,2.68,1.69,0.83,1.03,100
1824999,258.76,523,90.82217973,475,9.177820268,48,0.12,2.67,1.7,9.13,13.92,99
1831399,9.12,1393,66.33165829,924,33.66834171,469,0.04,2.67,1.31,0.33,2.39,100
1858931,17.49,1791,79.67615857,1427,20.32384143,364,0.05,2.66,1.59,0.98,6.4,99
1941971,16.2,196,63.7755102,125,36.2244898,71,0.27,2.66,1.98,0.41,16.2,84
1919502,39.73,80,72.5,58,27.5,22,0.18,2.65,1.66,0.45,32.59,97
1454267,273.7,287,79.44250871,228,20.55749129,59,0.15,2.62,1.59,19.07,19.45,97
1744126,87.21,556,83.09352518,462,16.90647482,94,0.09,2.62,1.3,0.31,-3.91,99
1892660,55.2,85,47.05882353,40,52.94117647,45,0.28,2.62,1.59,3.08,-9.16,0
1907582,46.08,25,64,16,36,9,0.26,2.62,1.71,1.95,-1.92,0
1798091,19.2,1048,54.00763359,566,45.99236641,482,0.11,2.62,1.27,48.31,20,98
1942347,14.19,36,80.55555556,29,19.44444444,7,0.3,2.62,2.27,1.56,14.19,55
1914371,4.51,13,84.61538462,11,15.38461538,2,0.44,2.62,2.76,1.73,4.51,0
1832210,72.74,499,76.95390782,384,23.04609218,115,0.09,2.61,1.56,1.38,34.98,60
1546172,48.84,1031,71.38700291,736,28.61299709,295,0.11,2.61,1.25,0.18,0.6,80
1741076,34.79,196,76.53061224,150,23.46938776,46,0.26,2.61,2.31,0.81,3.82,98
1930862,16.19,225,51.55555556,116,48.44444444,109,0.09,2.6,1.74,0.85,16.19,100
1924656,10.3,2750,58.14545455,1599,41.85454545,1151,0.07,2.6,1.17,0.04,7.81,100
1855005,148.56,407,69.28746929,282,30.71253071,125,0.12,2.59,1.71,0.8,7.06,93
1815355,492.69,755,74.70198675,564,25.29801325,191,0.16,2.57,1.43,13.47,15.24,0
1922027,25.09,375,51.46666667,193,48.53333333,182,0.08,2.57,1.3,0.42,11.21,99
1942052,63.11,174,32.75862069,57,67.24137931,117,0.11,2.55,1.64,1.27,63.11,0
1524213,693.56,3744,73.4241453,2749,26.5758547,995,0.1,2.54,1.65,1.82,9.48,99
1801673,12.69,157,66.87898089,105,33.12101911,52,0.14,2.54,1.88,1.01,2.07,100
1757206,63.58,268,82.46268657,221,17.53731343,47,0.18,2.53,1.68,112.33,3.27,100
1779032,5.88,129,94.57364341,122,5.426356589,7,0.22,2.52,2.72,0.37,0.11,0
1914377,4.4,13,84.61538462,11,15.38461538,2,0.43,2.52,2.76,1.69,4.34,0
1934978,28.47,409,66.50366748,272,33.49633252,137,0.11,2.51,1.59,3.03,28.47,89
1938593,2.33,39,69.23076923,27,30.76923077,12,0.23,2.51,1.91,11.93,2.33,100
1936247,52.83,101,71.28712871,72,28.71287129,29,0.26,2.49,1.92,3.29,52.83,0
1925445,74.58,125,60.8,76,39.2,49,0.22,2.48,1.45,5.34,12.83,0
1919213,22.68,987,60.28368794,595,39.71631206,392,0.07,2.48,1.62,1.15,21.64,98
1923799,8.28,48,79.16666667,38,20.83333333,10,0.24,2.48,2.95,1.73,8.28,100
1784385,76.49,188,68.08510638,128,31.91489362,60,0.25,2.46,1.92,0.41,-1.07,96
