Signal Id,SignalGrowth,Trades,ProfitTrades,LossTrades,BestTrades,WorstTrades,GrossProfit,GrossLoss,SharpeRatio,RecoveryFactor,ProfitFactor,ExpectedPayoff,MonthlyGrowth,AlgoTrading
1819456,65.18,912,659,253,1737.7,-397.84,43282.24,-17208.29,0.18,15.95,2.52,28.59,4.43,99
1851084,-30.14,2653,1730,923,71.31,-261.89,2049.48,-2305.92,0,-0.43,0.89,-0.1,-55.04,99
1832210,72.74,499,384,115,170.8,-105.6,1909.81,-1223.28,0.09,2.61,1.56,1.38,34.98,60
1191406,152.01,2720,1489,1231,2340.69,-641.01,55736.14,-37617.48,0.07,7.38,1.48,6.66,3.15,99
1248157,65.66,1688,1196,492,16.66,-35.86,1905.01,-1776.96,0.03,1.01,1.07,0.08,-19.39,100
1900213,37.9,61,26,35,254,-236,2578.78,-2289.55,0.11,0.33,1.13,4.74,-6,0
987229,450.86,326,280,46,24.96,-17.26,969.71,-174.82,0.57,45.76,5.55,2.44,3.08,91
1852613,57.35,81,56,25,20.72,-20.21,345.36,-230.46,0.18,1.72,1.5,1.42,-5.63,87
1917830,77.99,363,281,82,45.88,-55.02,1229.24,-490.13,0.24,11.02,2.51,2.04,18.76,75
1727311,53.44,1151,960,191,19.96,-17.01,1669.72,-1509.39,0.07,1.51,1.11,0.14,-12.4,100
1332124,70.79,243,189,54,1097.5,-431.53,9852.43,-3947.55,0.19,5.4,2.5,24.3,5.09,100
1030998,89.72,232,106,126,104.55,-39.68,1556.95,-920.33,0.15,5.67,1.69,2.74,5.4,0
1495891,59.74,2159,1625,534,13761.49,-3787.04,232714.26,-132949,0.09,7.31,1.75,46.21,4.8,98
1460456,163.15,201,145,56,4.44,-8.6,163.25,-102.11,0.21,4.24,1.6,0.3,5.81,99
1800989,60.5,984,740,244,268.3,-139.33,5649.15,-3834.25,0.1,2.38,1.47,1.84,1.51,95
1727922,72.5,585,444,141,359.55,-360.18,2332.81,-1609.48,0.05,2.01,1.45,1.24,1.2,97
1922875,94.41,712,506,206,171.2,-46.5,4535.97,-1799.64,0.19,16.05,2.52,3.84,13.07,99
1400484,320.21,7575,3925,3650,2796,-1701,304288.29,-282860.63,0.04,4.26,1.08,2.83,-9.63,34
1824591,227.3,270,213,57,289.34,-163.04,3030.91,-1321.1,0.18,4.7,2.29,6.33,5.57,90
1889025,359.83,555,282,273,412.5,-92.18,3446.77,-1871.53,0.11,6.6,1.84,2.84,22.88,98
1416185,192.85,301,264,37,167.63,-135.67,5440.1,-1248.49,0.41,26.48,4.36,13.93,4.16,100
1798124,144.46,570,411,159,110.08,-30.51,1838.27,-872.12,0.17,4.75,2.11,1.7,4.32,84
1658102,122.3,125,121,4,8.14,-44.19,388.28,-142.66,0.23,3.45,2.72,1.96,24.81,100
1812557,151.35,1010,516,494,4025.44,-2058.03,107803.16,-95997.74,0.07,0.59,1.12,11.69,-9.34,98
1849147,14.73,1295,907,388,238.77,-207.75,3833.71,-3288.16,0.06,1.45,1.17,0.42,-23.77,99
1757266,55.91,819,612,207,66.11,-17.35,1024.56,-582.43,0.14,6.8,1.76,0.54,2.33,99
1917482,235.31,244,195,49,6.18,-10.01,483.78,-135.89,0.48,10.19,3.56,1.43,29.71,100
1874095,73.19,428,337,91,6032.6,-3615,90746.12,-23713.53,0.32,15.28,3.83,156.62,17.63,10
1777938,57.73,677,478,199,241.95,-35.5,4179.98,-1293.28,0.22,18.89,3.23,4.26,3.96,100
1835797,61.71,315,241,74,504,-162.5,3262.88,-1779.2,0.12,3.94,1.83,4.71,14.41,0
1804041,55.44,2224,1719,505,463.72,-139.19,8016.55,-4383.53,0.09,11.85,1.83,1.63,1.7,99
1802208,58.38,417,314,103,332.51,-90.11,2934.89,-1170.26,0.16,5.33,2.51,4.23,7.19,100
1302291,131.16,2221,1689,532,38.37,-37.34,8934.54,-6297.29,0.11,5.85,1.42,1.19,0.05,100
1768008,103.02,872,792,80,78.91,-455.24,4422.75,-1330.1,0.12,4.23,3.33,3.55,7.78,0
1209960,55.13,3819,2660,1159,1044.19,-855.4,21269.29,-16649.03,-0.01,1.28,1.28,1.21,3.18,99
1852818,43.19,709,502,207,1276.66,-665.79,39628,-22351.9,0.16,2.18,1.77,24.37,1.65,97
1832691,69.6,158,93,65,5.67,-5.77,404.56,-335.16,0.14,0.76,1.21,0.44,-9.14,87
1828957,56.94,1971,1559,412,176.21,-79.53,4639.48,-2334.67,0.11,17.88,1.99,1.17,8.99,98
1788420,57.07,450,319,131,40.3,-38.84,1553.79,-697.71,0.25,20.55,2.23,1.9,10.82,97
1895066,123,109,89,20,42.23,-17.35,382.74,-83.02,0.49,17.27,4.61,2.75,33.1,98
1877670,146.63,55,38,17,11.64,-6.14,141.73,-43.7,0.46,9.57,3.24,1.78,20.86,0
1056128,181.69,4485,3083,1402,84.88,-120.09,7740.28,-5021.58,0.14,7.56,1.54,0.61,-16.4,98
1767609,53.49,270,180,90,3918.29,-1291.9,61033.44,-26914.22,0.26,6.23,2.27,126.37,7.95,0
1831873,54.95,1214,941,273,146.42,-27.31,2681.29,-1303.14,0.12,12.98,2.06,1.14,7.07,100
1740113,121.63,6373,4107,2266,420,-860,61662.27,-44509.98,0.08,6.38,1.39,2.69,17.81,94
1636010,53.34,596,430,166,146.73,-50.52,6094.24,-2360.4,0.31,10.73,2.58,6.26,4.03,99
1590721,53.62,137,108,29,22.64,-87.88,999.83,-445.04,0.32,5.02,2.25,4.05,5.49,100
1683445,209.35,888,792,96,3714.87,-3204.78,229254.59,-24132.04,0.58,57.75,9.5,230.99,7.25,59
1896786,64.9,88,62,26,159.72,-82.62,2739.59,-1384.98,0.49,11.18,1.98,15.39,16.44,0
1160141,50.67,307,122,185,113.01,-83.39,1419.52,-1337.71,0.06,0.23,1.06,0.27,6.76,85
1495893,52.38,1824,992,832,515.44,-140.92,22655.45,-12264,0.13,20.49,1.85,5.7,2.93,99
1591135,87.9,4476,2834,1642,1141.68,-226.99,89030.32,-41770.57,0.09,7.44,2.13,10.56,2.83,98
1773168,58.61,612,519,93,134.02,-35.08,1867.41,-921.37,0.15,7.64,2.03,1.55,8.77,100
1764795,40.28,1839,1112,727,420.56,-514.34,33339.94,-30938.08,0.03,0.97,1.08,1.31,-4.84,87
1209004,53.79,1904,1406,498,26.96,-76.2,3662.48,-2719.47,0.12,2.38,1.35,0.5,5.78,98
1639146,53.14,680,499,181,997.39,-334.73,12455.69,-8328.64,0.1,3.01,1.5,6.07,6.53,93
1894534,97.18,93,31,62,101.77,-10.1,312.5,-136.02,0.18,4.82,2.3,1.9,30.42,0
1746666,179.69,1054,691,363,73.32,-120.66,4278.48,-3684.32,0.11,0.88,1.16,0.56,-15.73,93
1500879,54.84,1260,905,355,27.02,-76.12,2721.88,-1988.44,0.11,1.85,1.37,0.58,8.72,99
1747525,42.33,166,114,52,827,-1467.42,9814.59,-8079.35,0.09,1.17,1.21,10.45,-5.41,97
1221221,53.25,1902,1391,511,26.92,-76.2,3610.21,-2729.27,0.11,2.22,1.32,0.46,7.15,99
1853609,53.61,94,66,28,82.08,-27.66,672.66,-217.86,0.31,8.31,3.09,4.84,11.11,100
499222,542.19,3720,2560,1160,2667.72,-1471.32,42230.18,-26617.62,0.07,5.76,1.59,4.2,4.81,99
1705729,90.97,689,450,239,132.22,-58.75,2523.05,-1595.54,0.14,4.2,1.58,1.35,10.56,100
1764181,48.94,193,126,67,399.39,-87.39,3124.39,-1130.31,0.25,16.83,2.76,10.33,3.78,48
1245792,53.68,732,288,444,28.33,-11.3,2442.54,-1914.8,0.11,2.88,1.28,0.72,2.01,96
981507,135.36,3773,1413,2360,38335.56,-6674.14,1849182.44,-1502882.06,0.04,6.18,1.23,91.78,21.66,38
1747523,128.32,177,123,54,12520.69,-8396.03,219539.42,-170101.32,0.13,1.58,1.29,279.31,3.56,94
1375120,26.99,1240,749,491,111.9,-135.64,3897.69,-5074.26,-0.03,-0.72,0.77,-0.95,-14.13,100
1892323,91.47,150,102,48,95.21,-20.9,730.24,-295.19,0.27,5.19,2.47,2.9,29.53,96
1370953,47.62,1106,813,293,415.9,-117.17,11688.41,-6515.26,0.14,12.58,1.79,4.68,2.13,99
1729639,59.02,362,298,64,33.29,-30.15,883.05,-292.9,0.32,9.04,3.01,1.63,12.18,100
1729794,37.71,296,201,95,6.59,-23.23,356.13,-277.83,0.12,2.21,1.28,0.26,0.28,96
1565569,43.45,441,261,180,112.18,-111.93,2943.55,-2772.45,0.05,0.5,1.06,0.39,1.23,58
1811855,48.22,1083,694,389,483.19,-114.53,4749.53,-2338.6,0.11,4.91,2.03,2.23,7.27,99
1868168,100.49,1722,1284,438,428.17,-587.28,8579.52,-5825.06,0.07,4.21,1.47,1.6,15.67,99
1258804,41.48,907,632,275,61.84,-160.55,2861.78,-2163.05,0.13,2.8,1.32,0.77,-3.08,87
1824997,76.67,863,597,266,90.96,-147.69,1995.44,-1230.19,0.12,2.75,1.62,0.89,45.59,97
1850668,50.04,240,162,78,21.97,-54.18,676.77,-526.08,0.09,1.36,1.29,0.63,12.02,0
1806093,47.57,71,50,21,37.32,-17.58,552.07,-154.81,0.54,8.12,3.57,5.6,11.67,100
1849063,40.37,538,427,111,60.24,-77.37,1318.9,-884.93,0.1,2.8,1.49,0.81,11.35,86
1786133,125.8,771,618,153,2.59,-2.46,238.98,-133.81,0.22,3.83,1.79,0.14,45.75,97
1809558,49.68,299,214,85,149.18,-58.59,1134.57,-676.6,0.13,5.01,1.68,1.53,6.65,100
1876913,43.49,86,60,26,434.4,-517.3,5540.79,-3366.48,0.2,2.78,1.65,25.28,31.09,32
1854136,55.1,761,524,237,138.38,-27.12,2185.57,-756.08,0.2,17.14,2.89,1.88,9.25,100
1802842,119.51,501,403,98,8.02,-13.81,414.96,-202.2,0.24,10.32,2.05,0.42,18.4,0
1856049,525.11,541,411,130,3046.5,-2052.16,45423.25,-27598.07,0.09,3.81,1.65,32.95,31.34,1
1806579,58.64,227,192,35,172.63,-148.15,4158.48,-1229.81,0.42,8.89,3.38,12.9,14.18,100
1764116,50.16,809,536,273,63.63,-230.9,5297.31,-4795.73,0.07,0.81,1.1,0.62,9.55,95
1849137,46.11,1425,1023,402,1523.17,-1165.25,11474.8,-9409.23,0.04,0.98,1.22,1.45,-5.9,99
1426943,60.8,1222,1087,135,204.96,-160.11,2028.74,-1548.97,0.04,1.97,1.31,0.39,-6.73,99
1894062,43.13,138,77,61,62.42,-63.14,1734.91,-856.98,0.3,4.13,2.02,6.36,-0.75,100
1913306,51.6,201,153,48,45.5,-57.3,950.02,-683.89,0.12,1.65,1.39,1.32,33.31,1
1417893,109.84,707,484,223,2461.59,-2459.97,19916.1,-16620.97,0.05,1.34,1.2,4.66,5.62,99
1883890,118.82,691,580,111,258,-560,7547.21,-5646.53,0.08,1.59,1.34,2.75,30.91,0
1531821,43.16,1496,949,547,1491.28,-459.14,44645.09,-20909.48,0.17,7.39,2.14,15.87,2.2,98
1839028,122.1,188,140,48,159.18,-286.6,1812.72,-1302.63,0.11,1.73,1.39,2.71,13.13,94
1827355,41.77,284,203,81,41.51,-12.22,406.22,-205.71,0.17,5.81,1.97,0.71,2.8,100
1434198,130.05,5198,2973,2225,1276,-634.08,366480.88,-301269.62,0.07,3.44,1.22,12.55,-3.79,86
1747801,39.38,402,332,70,5.46,-16.38,574.32,-377.41,0.17,4.76,1.52,0.49,-0.72,87
1803281,69.87,207,175,32,25.2,-19.89,389,-251.37,0.16,1.92,1.55,0.66,20.06,99
1755228,59.7,497,227,270,91.76,-32.8,1015.42,-982.26,0.04,0.13,1.03,0.07,-4.38,0
1556907,120.73,1660,1159,501,31.96,-41.96,2313.49,-1674.13,0.13,4.59,1.38,0.39,17.69,81
1925445,74.58,125,76,49,37.8,-45.18,2146.82,-1478.7,0.22,2.48,1.45,5.34,12.83,0
1721322,38.19,1225,926,299,7.26,-20.96,1117.01,-875.41,0.1,1.68,1.28,0.2,4.29,99
1790092,247.61,9670,7264,2406,2553.36,-2080.65,57608.09,-37795.75,0.06,1.68,1.52,2.05,10.83,90
1838364,38.44,349,222,127,55,-72.31,1085.57,-797.7,0.09,1.85,1.36,0.82,18.98,0
1859252,117.48,473,397,76,23.87,-52.24,1588.75,-780.78,0.21,7.31,2.03,1.71,3.96,43
1676020,25.92,448,164,284,110.08,-49.37,3244.93,-2985.75,0.04,1.02,1.09,0.58,-7.02,100
1598467,709.91,1247,895,352,160.28,-481.04,6460.58,-2795.82,0.17,3.17,2.31,2.94,0.77,98
1877939,40.42,846,416,430,5020,-3713.89,126337.43,-108145.76,0.05,1.99,1.17,21.5,0.15,58
1315897,40.3,1284,1041,243,99.04,-77.01,3431.32,-3077.73,0.07,0.97,1.11,0.28,3.79,100
1638287,77.83,201,187,14,42.5,-43.65,277.57,-149.16,0.12,2.94,1.86,0.64,9.22,100
1793027,40.5,832,627,205,219.55,-122.89,3225.48,-2306.33,0.08,3.7,1.4,1.1,11.16,0
1814170,40.87,578,399,179,287.77,-77.33,5866.82,-2166.4,0.24,13.7,2.71,6.4,5.06,93
1885130,46.46,1135,580,555,97.28,-79.42,2832.42,-2367.81,0.05,3.14,1.2,0.41,7.04,100
1753666,257.46,71,67,4,35.5,-60.85,283.89,-125.23,0.27,1.81,2.27,2.23,9.72,100
1761020,44.88,79,59,20,52.8,-15.82,535.8,-155.64,0.46,5.51,3.44,4.81,7.17,93
1820783,39.57,313,220,93,41.51,-12.22,405.48,-249.52,0.12,3.21,1.63,0.5,5.78,100
1819914,87.77,186,138,48,38.78,-19.45,198.43,-106.12,0.11,2.45,1.87,0.5,33.4,0
1638265,56.65,1053,788,265,57.93,-104.32,5108.01,-4558.44,0.04,0.99,1.12,0.52,3.52,96
1750469,78.67,2612,1791,821,841.8,-328.53,9088.84,-6359.48,0.04,3.2,1.43,1.04,13.7,98
1824531,54.32,432,381,51,87.23,-26.81,1028.13,-549.23,0.12,6.38,1.87,1.11,10.54,100
1892878,77.41,143,98,45,62.82,-91.76,1222.48,-429.85,0.34,5.84,2.84,5.54,38.23,82
1839365,41.59,1440,1141,299,60.92,-150.58,6428.22,-2268.92,0.24,2.75,2.83,2.89,18.11,96
1905374,67.87,133,79,54,37.48,-30.27,330.3,-262.43,0.1,0.73,1.26,0.51,22.6,100
597557,72.74,1142,874,268,47.55,-51.99,2232.02,-2014.22,0.06,1.1,1.11,0.19,0.02,6
1623679,37.54,1168,921,247,223.1,-291.99,4970.37,-3756.94,0.06,1.05,1.32,1.04,3.3,97
1753794,37.45,447,305,142,149.98,-484.24,2658.31,-1878.66,0.07,0.66,1.42,1.74,2.59,100
1667769,36.75,477,360,117,75.16,-22.25,1040.25,-462.16,0.17,7.54,2.25,1.21,4.94,71
1489068,185.65,710,647,63,45.05,-53.4,1557.53,-629.28,0.18,13.16,2.48,1.31,1.93,100
1837000,72.65,150,116,34,232.31,-61.72,2304.95,-872.99,0.27,12.51,2.64,9.55,15.74,84
1787226,36.39,1180,996,184,3.27,-12.07,1258.14,-1076.17,0.08,1.57,1.17,0.15,3.43,100
1891113,42.32,35,27,8,11.83,-7.13,95.56,-29.24,0.43,7.17,3.27,1.89,20.71,0
1796829,-10.35,1787,1274,513,466,-1600.54,13176.23,-11916.94,0.05,0.35,1.11,0.7,-53.69,98
1502590,42.64,990,850,140,5.32,-14.19,346.75,-286.27,0.08,2.19,1.21,0.06,-0.92,99
1851333,35.61,2522,1913,609,565.18,-45.73,6351.16,-3150.71,0.08,13.77,2.02,1.27,0.74,99
1891661,249.93,491,430,61,4.85,-6.75,310,-103.04,0.33,13.82,3.01,0.42,33.96,0
1621982,38.07,448,121,327,144.53,-99.76,3690.46,-3480.71,0.04,0.34,1.06,0.47,21.44,0
1864523,44.03,723,547,176,277.88,-114.68,6311.97,-2848.26,0.17,7.66,2.22,4.79,15.27,100
1885158,45.2,321,256,65,16.16,-10.45,283.57,-201.95,0.12,3.59,1.4,0.25,25.46,98
1588254,64.36,86,73,13,27.45,-16.69,368.81,-92.5,0.56,16.45,3.99,3.21,8.15,100
1667614,44.88,852,570,282,118.61,-204.93,7273.24,-4736.17,0.14,2.76,1.54,2.98,10,93
1744126,87.21,556,462,94,59,-35.67,744.42,-570.8,0.09,2.62,1.3,0.31,-3.91,99
1727733,38.27,235,169,66,114.45,-13.8,642.18,-270.89,0.16,7.6,2.37,1.58,8.24,99
966602,288.09,2287,1797,490,153.4,-68.01,8457.1,-4521.32,0.12,14.88,1.87,1.72,9.02,99
1778551,37.08,301,220,81,39.95,-20.89,1220.47,-458.63,0.33,10.75,2.66,2.53,5.75,100
1899211,28.17,168,84,84,60.92,-70.61,1357.01,-1510.21,-0.01,-0.34,0.9,-0.91,-4.63,81
1831762,95.89,661,595,66,9.9,-103.08,932.99,-741.22,0.07,0.67,1.26,0.29,20.89,0
1897678,54.29,453,395,58,179.33,-81.99,2925.09,-1279.04,0.2,10.63,2.29,3.63,21.17,100
1243950,270.02,578,253,325,17155.76,-5253.1,128188.91,-66628.19,0.08,6.89,1.92,106.51,21.16,100
1741076,34.79,196,150,46,8.85,-16.31,280.48,-121.4,0.26,2.61,2.31,0.81,3.82,98
1889467,82.42,638,441,197,658.94,-62.22,9192.06,-2051.21,0.25,24.9,4.48,11.19,17.59,100
1876794,776.8,135,63,72,100.16,-51,1101.44,-572.83,0.28,4.6,1.92,3.92,101.49,0
798703,41.35,674,280,394,97.38,-98.64,4645.81,-4138.31,0.04,1,1.12,0.75,-12.32,78
1839029,89.54,309,205,104,29.25,-31.68,685.39,-442.24,0.14,5.11,1.55,0.79,-0.26,89
1678275,29.53,434,183,251,6.09,-14.82,628.79,-599.26,0.05,0.45,1.05,0.07,-17.71,100
1829097,33.63,965,719,246,191.3,-47.4,3755.92,-1717.99,0.2,8.94,2.19,2.11,1.35,89
1880519,39.27,716,518,198,872.36,-216.62,18706.12,-7747.15,0.2,11.59,2.41,15.31,15.05,99
1865690,40.3,58,37,21,25.35,-32.84,299.45,-124.81,0.36,3.66,2.4,3.01,5.5,100
1918696,103.7,1356,875,481,53.75,-83.77,5731.66,-4247.25,0.11,3.88,1.35,1.09,5.77,0
1907582,46.08,25,16,9,16.01,-17.22,116.88,-68.23,0.26,2.62,1.71,1.95,-1.92,0
1766650,35.86,205,144,61,72.39,-17.81,394.77,-233.34,0.1,2.72,1.69,0.79,7.66,94
1646236,84.96,348,154,194,300,-86.4,6119.05,-3570.21,0.16,7.09,1.71,7.32,6.47,0
1759581,37.16,1404,1057,347,1576.84,-724.75,16492.81,-8979.61,0.08,6.32,1.84,5.35,0,67
1601679,32.76,442,253,189,1379,-198.78,8463.29,-4737.93,0.1,8.28,1.79,8.43,3.07,98
1552871,43.11,134,82,52,598.74,-337.5,5921.57,-5083.03,0.1,0.43,1.16,6.26,-25.37,0
1749066,79.58,1093,846,247,99.12,-43.06,1605.25,-1247.15,0.06,3.13,1.29,0.33,0.57,99
1728395,31.37,238,171,67,1.93,-2.19,79.47,-48.1,0.27,6.59,1.65,0.13,0.39,99
1215538,89.39,2389,1709,680,1812.18,-1355.48,31924.17,-23703.34,0.03,1.58,1.35,3.44,4.73,99
1784385,76.49,188,128,60,13.1,-10.07,159.76,-83.27,0.25,2.46,1.92,0.41,-1.07,96
1895416,41.71,66,48,18,48.4,-24.3,718.2,-362.7,0.52,11.62,1.98,5.39,16.44,0
1901642,33.83,268,176,92,24.09,-24.42,828.2,-564.93,0.15,2.31,1.47,0.98,6.34,0
1774504,61.91,4447,3266,1181,774.91,-2923.15,47635.47,-36823.01,0.05,3.6,1.29,2.43,-7.41,97
1899269,30.45,541,361,180,1034.9,-1421.7,17489.7,-14026.28,0.05,0.53,1.25,6.4,13.32,39
1825107,57.73,332,198,134,23.01,-22.95,821.27,-693.31,0.08,1.18,1.18,0.39,26.81,36
1917473,67.57,432,348,84,6.73,-13.56,902.78,-229.71,0.46,19.71,3.93,1.56,39.27,100
1857365,-2.63,444,311,133,392.93,-1098.99,6346.42,-6654.39,0,-0.11,0.95,-0.69,-25.31,98
966598,258.8,2361,1848,513,153.4,-68.01,7906.25,-4333.54,0.11,13.51,1.82,1.51,3.05,99
1668471,27.8,67,32,35,223.35,-40.88,652.94,-382.45,0.13,2.39,1.71,4.04,-2.04,0
1871114,44.05,165,116,49,39.55,-29.64,560.3,-270.86,0.21,2.1,2.07,1.75,18.09,92
1874331,133.3,1187,938,249,90.93,-37.46,2611,-1146,0.18,18.2,2.28,1.23,32.47,87
1614239,58.45,2814,1854,960,232.28,-203.3,5866.4,-4403.86,0.05,7.19,1.33,0.52,4.46,100
1891953,40.36,33,26,7,46.17,-20.88,284.49,-83.23,0.47,5.02,3.42,6.1,8.38,0
1815174,34.58,419,262,157,12.58,-21.16,849.08,-503.29,0.19,2.68,1.69,0.83,1.03,100
1833566,44.04,164,144,20,72,-248.64,2991.06,-1405.4,0.22,2.78,2.13,9.67,11.62,100
1647142,32.13,1110,769,341,9.25,-13.32,818.35,-657.72,0.09,2.41,1.24,0.14,1.29,99
1526340,0.41,4118,2728,1390,145.25,-487.89,16398.82,-15544.65,0.04,0.49,1.05,0.21,-20.39,98
1824514,41.46,262,176,86,35.65,-108.95,966.72,-800.32,0.08,0.56,1.21,0.64,22.02,100
1772347,32.4,285,195,90,11.21,-10.89,381.5,-223.48,0.22,4.06,1.71,0.55,6.99,86
1833583,114.92,102,52,50,31.04,-3.92,96.33,-38.88,0.2,4.09,2.48,0.56,39.19,0
1791253,99.46,357,270,87,1025.55,-231.61,7834.45,-3993.98,0.15,3.75,1.96,10.76,8.92,100
1073428,85.12,7835,5509,2326,2974.7,-811.27,65049.73,-49260.98,0.03,1.5,1.32,2.02,5.97,97
1823598,538.58,1399,940,459,777.6,-121.94,9613.09,-2867.88,0.19,8.79,3.35,4.82,39.58,99
1888990,27.27,149,81,68,11.85,-9.46,402.97,-265.74,0.2,1.85,1.52,0.92,3.08,59
1905607,-6.03,28,16,12,151.15,-1408.18,574.37,-1757.23,-0.12,-0.8,0.33,-42.25,-7.03,100
1908940,54.25,334,260,74,14.74,-20.04,632.97,-461.14,0.11,3.51,1.37,0.51,27.43,16
1549391,61.13,6973,5270,1703,675.36,-150.26,16019.33,-12875.91,0.04,2.01,1.24,0.45,-2.46,98
1783125,30.26,819,528,291,21.73,-52.6,973.5,-488.53,0.19,3.76,1.99,0.59,2.33,100
1853902,31.45,288,201,87,47.95,-17.23,593.02,-331.56,0.2,7.7,1.79,0.91,7.31,99
1928004,79.13,120,96,24,8.39,-16.73,163.4,-84.29,0.22,4.73,1.94,0.66,24.71,0
1165611,28.72,2641,1772,869,484.5,-206.25,17660.47,-14870.69,0.09,1.99,1.19,1.06,-7.29,89
1849207,40.38,888,684,204,23.56,-23.59,1013.78,-453.24,0.18,20.36,2.24,0.63,4.17,97
1855741,36.73,62,50,12,2.34,-8.66,54.44,-17.71,0.43,4.24,3.07,0.59,5.46,3
1185578,24.83,5832,4064,1768,11.12,-27.5,2984.1,-2859.96,0.01,0.78,1.04,0.02,-1.6,99
1789148,52.2,376,277,99,1052.16,-1037.76,5317.59,-4491.11,0.05,0.79,1.18,2.2,20.01,42
1904339,36.68,219,148,71,88.05,-73,1260.75,-916.14,0.1,3,1.38,1.57,21.45,0
1793829,74.85,1336,736,600,799.8,-775.8,40119.87,-34217.65,0.05,3.98,1.17,4.42,8.61,0
1830166,32.11,256,182,74,38.84,-22.45,675.97,-412.06,0.19,4.68,1.64,1.03,7.93,97
1918306,39.75,472,292,180,76,-22.83,1588.98,-873.96,0.15,5.6,1.82,1.51,7.84,0
1778652,39.52,453,314,139,389.94,-676.98,10049.32,-8229.84,0.09,0.77,1.22,4.02,-3.84,88
1766360,28.85,76,37,39,41.29,-36.82,368.93,-231.93,0.17,2.15,1.59,1.8,21.9,0
1894421,81.78,2423,1960,463,869.4,-221.68,13994.39,-7110.46,0.11,9.84,1.97,2.84,8.7,99
1836240,-0.56,263,106,157,100.96,-51.16,2683.45,-2689.09,0.01,-0.02,1,-0.02,-15.03,96
1911474,507.92,222,184,38,104.2,-82.4,1999.16,-575.58,0.27,13.35,3.47,6.41,124.45,11
1926686,168.61,1529,1005,524,262.75,-171,6817.25,-3127.12,0,10.52,2.18,2.41,33.44,0
1920901,57.07,161,112,49,206.51,-32.1,1481.38,-340.21,0.25,9.14,4.35,7.09,9.76,95
1831120,29.72,448,346,102,9.71,-22.53,557.45,-260.24,0.26,13.16,2.14,0.66,4.51,100
1904925,31.53,497,333,164,1634.42,-187.89,17303.43,-5794.49,0.18,14,2.99,23.16,8.7,98
1846459,33.87,194,137,57,2648.37,-2367.63,57432.42,-40487.87,0.13,1.25,1.42,87.34,11.13,96
1815181,27.21,170,116,54,56.88,-26.08,531.3,-259.16,0.19,2.07,2.05,1.6,4.55,100
1489462,54.14,422,362,60,51,-41.53,1410.21,-413.4,0.37,22.81,3.41,2.36,4.37,99
1859257,59.51,1434,1011,423,418.98,-98.76,4716.63,-2386.57,0.1,6.69,1.98,1.62,14.31,98
1858257,28.78,438,330,108,17.89,-49.57,770.4,-482.61,0.14,5.22,1.6,0.66,1.38,28
1910202,33.8,831,597,234,11.9,-3.2,279.09,-84.56,0.26,19.72,3.3,0.23,14.04,99
1856645,-22.62,176,125,51,55.84,-103.87,470.51,-516.6,0,-0.21,0.91,-0.26,-48.38,97
1860952,35.12,101,88,13,8.8,-15.02,242.57,-68.93,0.49,11.56,3.52,1.72,6.65,94
1901640,33.2,214,170,44,322,-1147.06,4601.89,-2497.74,0.1,1.22,1.84,9.83,35.18,22
1852751,8.73,78,61,17,3.66,-24.27,51.39,-41.08,0.07,0.41,1.25,0.13,-16.64,98
1880422,30.34,161,100,61,191.92,-53.55,2290.17,-1083.07,0.21,4.96,2.11,7.5,11.82,100
1804606,68.74,1354,744,610,1330.56,-1324.84,81335.42,-68968.03,0.06,8.15,1.18,9.13,8.21,0
1908391,8.69,79,61,18,2.3,-24.37,46.25,-37.56,0.06,0.34,1.23,0.11,-15.06,100
1821958,27.04,354,248,106,41.96,-13.13,491.02,-317.53,0.13,4.05,1.55,0.49,6.14,100
1747314,49.91,4183,2406,1777,903.55,-1069.2,160409.89,-113664.07,0.1,3.01,1.41,11.18,-11.42,98
1807363,13.61,363,260,103,6.82,-11.47,190.55,-176.94,0.08,0.4,1.08,0.04,-13.66,100
1934194,41.2,174,74,100,156.7,-108.72,2315.84,-1741.05,0.12,0.88,1.33,3.3,-33.05,0
1863727,27.3,644,437,207,10.71,-2.13,227.89,-111.96,0.17,12.32,2.04,0.18,6.13,99
911766,25.88,720,551,169,2.01,-3.92,149.53,-111.42,0.17,1.83,1.34,0.05,0.05,100
1859677,24.17,223,138,85,80.31,-58.06,1319.78,-902.36,0.16,1.12,1.46,1.87,4.57,0
1910095,52.65,273,206,67,14.68,-20.39,505.32,-356.27,0.12,2.86,1.42,0.55,27.28,21
1832677,76.4,2103,1483,620,2548.51,-520.53,16795.16,-8972.88,0.05,3.26,1.87,3.72,5.73,98
1671079,602.82,1761,1105,656,750.58,-1267.88,26104.37,-11248.29,0.11,11.34,2.32,8.44,18.78,98
1890208,-12.39,69,48,21,41.07,-82.31,567.95,-629.99,-0.02,-0.18,0.9,-0.9,-28.89,100
1864994,26.39,164,88,76,433.5,-154.3,1833.71,-1305.97,0.08,1.91,1.4,3.22,3.23,95
1570253,61.04,1294,986,308,7191.55,-2237.06,85470.89,-52560.27,0.09,3.83,1.63,25.43,2.85,96
1836946,50.13,129,122,7,16.24,-22.09,417.68,-165.28,0.35,1.88,2.53,1.96,4.23,100
1742887,26.35,659,426,233,314.33,-67.49,2048.07,-1133.87,0.09,2.16,1.81,1.39,7.36,100
1760395,57.66,365,336,29,64.9,-111.14,1841.89,-455.39,0.3,6.29,4.04,3.8,4.94,94
